_id,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,TIPO,CAPACIDAD_MAX,CANTIDAD_POR_TIPO_JUEGO
16739,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,441061.75,4470985.97,ETRS89,40.38738455,-3.69440647,CALLE,TERESA LOPEZ VALCARCEL,19,28045.0,"CALLE TERESA LOPEZ VALCARCEL 19 POSTERIOR, ASCENDIENTE",20174517.0,2004-09-13T00:00:00Z,I2046,AE21,13,INFANTIL,4,"[('INFANTIL', '4')]"
16740,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,441060.79,4471314.91,ETRS89,40.39034775,-3.69444821,PASEO,MOLINO,7,28045.0,"PASEO MOLINO FRENTE A Nº 7-9 CALLE/ NERJA, ASCENDIENTE 1: 024 · LEGAZPI",11009202.0,2007-09-13T00:00:00Z,I2047,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
16741,AREA INFANTIL,22,ACACIAS,2.0,ARGANZUELA,OPERATIVO,439797.49,4472937.48,ETRS89,40.40487432,-3.70948533,CALLE,CONCEJAL BENITO MARTIN LOZANO,10,28005.0,"CALLE CONCEJAL BENITO MARTIN LOZANO 10 AREA 1, ASCE",11008322.0,2005-03-03T00:00:00Z,I2048,AE21,9,INFANTIL,5,"[('INFANTIL', '4'), ('DEPORTIVAS', '1')]"
16742,AREA INFANTIL,25,DELICIAS,2.0,ARGANZUELA,OPERATIVO,442170.44,4471889.89,ETRS89,40.39560527,-3.68142692,CALLE,MENDEZ ALVARO,64,28045.0,"CALLE MENDEZ ALVARO 64 A-B POST CALLE/ ORIANA , ASCENDIENTE 1: 025 · DELICI",20136169.0,2006-10-30T00:00:00Z,I2049,AE21,6,INFANTIL,3,"[('INFANTIL', '3')]"
16743,AREA INFANTIL,23,CHOPERA,2.0,ARGANZUELA,OPERATIVO,440552.33,4471885.43,ETRS89,40.39545116,-3.70049195,PASEO,CHOPERA,29,28045.0,"PASEO CHOPERA 29 LATERAL, ASCENDIENTE 1: 023 · LA CALLE",11008822.0,2007-04-25T00:00:00Z,I2050,AE21,5,INFANTIL,2,"[('INFANTIL', '2')]"
16744,AREA INFANTIL,25,DELICIAS,2.0,ARGANZUELA,OPERATIVO,441690.18,4472283.69,ETRS89,40.39911934,-3.68712168,CALLE,RAMIREZ DE PRADO,7,28045.0,"CALLE RAMIREZ DE PRADO FRENTE A Nº 7, ASCENDIENTE 1: 025 ·",20171396.0,2005-11-05T00:00:00Z,I2051,AE21,9,INFANTIL,0,[]
16745,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,442281.42,4471255.74,ETRS89,40.38990019,-3.68006181,CALLE,MENESES,6,28045.0,"CALLE MENESES CON AVD DEL PLANETARIO , ASCENDIENTE 1",31045271.0,2004-09-13T00:00:00Z,I2052,AE21,3,INFANTIL,1,"[('INFANTIL', '1')]"
16746,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,442027.06,4471552.0,ETRS89,40.3925514,-3.68308554,CALLE,MENESES,4,28045.0,"PARQUE ENRIQUE TIERNO GALVAN EN FRENTE DE AVD DEL PLANETARIO, ASCENDIENTE 1",31022245.0,2007-04-09T00:00:00Z,I2053,AE21,13,INFANTIL,9,"[('INFANTIL', '9')]"
16747,AREA INFANTIL,21,IMPERIAL,2.0,ARGANZUELA,OPERATIVO,439348.652,4472626.763,ETRS89,40.40204265,-3.71474488,PASEO,IMPERIAL,40,28005.0,"PASEO IMPERIAL 40 TOLEDO AREA 1 (JARDIN CONCHA PIQUER), ASCENDIENTE 1: 021 · IMP",11008227.0,2017-05-01T00:00:00Z,I2054,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
16748,AREA INFANTIL,21,IMPERIAL,2.0,ARGANZUELA,OPERATIVO,439381.87,4472619.54,ETRS89,40.40198001,-3.71435277,CALLE,TOLEDO,178,28005.0,"PASEO IMPERIAL 40 TOLEDO AREA 2 (JARDIN CONCHA PIQUER), ASCENDIENTE 1: 021 · IMP",20084999.0,2004-09-13T00:00:00Z,I2055,AE21,5,INFANTIL,1,"[('INFANTIL', '1')]"
16749,AREA INFANTIL,22,ACACIAS,2.0,ARGANZUELA,OPERATIVO,439801.09,4472866.38,ETRS89,40.40423407,-3.70943618,CALLE,SAN ISIDORO DE SEVILLA,17,28005.0,"CALLE CONCEJAL BENITO MARTIN LOZANO 10 AREA 2, ASCE",11008331.0,2006-05-23T00:00:00Z,I2056,AE21,11,INFANTIL,4,"[('INFANTIL', '4')]"
16750,AREA INFANTIL,23,CHOPERA,2.0,ARGANZUELA,OPERATIVO,440641.76,4472165.74,ETRS89,40.39798271,-3.69946437,CALLE,TORRES MIRANDA,12,28045.0,"CALLE TORRES MIRANDA 12 FERNANDO POO (AREA 2) , ASCENDIENTE 1: 023",11008774.0,2003-12-01T00:00:00Z,I2057,AE21,7,INFANTIL,4,"[('INFANTIL', '4')]"
16751,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,442276.77,4471620.62,ETRS89,40.39318691,-3.68014967,CALLE,EROS,6,28045.0,"CALLE ENRIQUE TIERNO GALVAN AL LADO DEL PARKING DEL PLANETARIO, ASCENDIENTE 1: 024 · LEGAZPI , A",31040720.0,2009-01-22T00:00:00Z,I2058,AE21,17,INFANTIL,15,"[('INFANTIL', '15')]"
16752,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,442227.61,4471558.48,ETRS89,40.39262371,-3.68072324,CALLE,ARIEL,7,28045.0,"CALLE ENRIQUE TIERNO GALVAN FRENTE A LA POLICIA MUNICIPAL, ASCENDIENTE 1: 024 · LEGAZPI , A",31011528.0,2009-07-20T00:00:00Z,I2059,AE21,8,INFANTIL,4,"[('INFANTIL', '4')]"
16753,AREA INFANTIL,25,DELICIAS,2.0,ARGANZUELA,OPERATIVO,441364.41,4471951.57,ETRS89,40.39610455,-3.69092969,CALLE,JUAN DE VERA,31,28045.0,"CALLE JUAN DE VERA 31 , ASCENDIENTE 1: 025 ·",31000782.0,2006-12-26T00:00:00Z,I2060,AE21,10,INFANTIL,2,"[('INFANTIL', '2')]"
16754,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,441275.7,4471019.04,ETRS89,40.38769758,-3.69188895,CALLE,TENIENTE CORONEL NORENA,30,28045.0,"CALLE TENIENTE CORONEL NOREÑA 30 , ASCENDIENT",20149326.0,2006-11-15T00:00:00Z,I2061,AE21,8,INFANTIL,5,"[('INFANTIL', '5')]"
16755,AREA INFANTIL,25,DELICIAS,2.0,ARGANZUELA,OPERATIVO,441457.03,4471721.89,ETRS89,40.39404199,-3.68981727,CALLE,GRANITO,34,28045.0,"CALLE GRANITO 34 CALLE/ COBRE, ASCENDIENTE 1: 025 · DELICIAS",31001056.0,2006-02-28T00:00:00Z,I2062,AE21,6,INFANTIL,2,"[('INFANTIL', '2')]"
16756,AREA INFANTIL,23,CHOPERA,2.0,ARGANZUELA,OPERATIVO,440571.32,4472091.49,ETRS89,40.39730881,-3.70028743,CALLE,AGUILON,15,28045.0,"CALLE AGUILON JUNTO Nº15 , ASCENDIENTE 1: 023",11008805.0,2006-12-29T00:00:00Z,I2063,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
16757,AREA INFANTIL,21,IMPERIAL,2.0,ARGANZUELA,OPERATIVO,438982.03,4472486.34,ETRS89,40.40075087,-3.71905155,CALLE,SAN EPIFANIO,7,28005.0,"CALLE SAN EPIFANIO 7 POST , ASCENDIENTE 1: 0",31043503.0,2006-12-30T00:00:00Z,I2064,AE21,7,INFANTIL,4,"[('INFANTIL', '4')]"
16758,AREA INFANTIL,27,ATOCHA,2.0,ARGANZUELA,OPERATIVO,442358.801,4472069.395,ETRS89,40.3972354,-3.67922379,CALLE,ALMEZ,2,28045.0,"CALLE TEJO CALLE/ ALMEZ ZONA 5, ASCENDIENTE 1: 027 · ATOCHA , AS",20139361.0,2006-12-26T00:00:00Z,I2065,AE21,11,INFANTIL,17,[]
16759,AREA INFANTIL,27,ATOCHA,2.0,ARGANZUELA,OPERATIVO,442372.22,4472092.02,ETRS89,40.39744015,-3.67906772,CALLE,ALMEZ,2,28045.0,"CALLE TEJO CALLE/ ALMEZ ZONA 4, ASCENDIENTE 1: 027 · ATOCHA , AS",20139361.0,2006-11-15T00:00:00Z,I2066,AE21,9,INFANTIL,17,"[('INFANTIL', '17')]"
16760,AREA INFANTIL,25,DELICIAS,2.0,ARGANZUELA,OPERATIVO,441254.11,4472199.4,ETRS89,40.39832936,-3.69225218,CALLE,TOMAS BRETON,47,28045.0,"CALLE TOMAS BRETON 47 POST , ASCENDIENTE 1:",20100962.0,2007-11-04T00:00:00Z,I2067,AE21,9,INFANTIL,2,"[('INFANTIL', '2')]"
16761,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,441459.71,4471120.01,ETRS89,40.38862012,-3.68973037,CALLE,HIERRO,12,28045.0,"CALLE HIERRO 12 , ASCENDIENTE 1: 024 · LEGAZP",11009347.0,2008-03-10T00:00:00Z,I2068,AE21,15,INFANTIL,2,"[('INFANTIL', '2')]"
16762,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,441440.559,4471165.017,ETRS89,40.38902422,-3.68996013,CALLE,HIERRO,10,28045.0,"CALLE HIERRO 10 , ASCENDIENTE 1: 024 · LEGAZP",11009346.0,2008-03-10T00:00:00Z,I2069,AE21,12,INFANTIL,3,"[('INFANTIL', '3')]"
16763,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,441325.77,4471393.15,ETRS89,40.39107129,-3.69133352,CALLE,RODIO,8,28045.0,"CALLE RODIO HIERRO, ASCENDIENTE 1: 024 · LEGAZPI ,",31019909.0,2009-01-20T00:00:00Z,I2070,AE21,11,INFANTIL,2,"[('INFANTIL', '2')]"
16764,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,441627.63,4471056.236,ETRS89,40.38805739,-3.6877462,CALLE,PUERTO DE BEJAR,5,28045.0,"CALLE PUERTO DE BEJAR PUERTO DE LA CRUZ VERDE, ASCENDIENTE 1: 024 ·",20000292.0,2007-04-04T00:00:00Z,I2071,AE21,8,INFANTIL,17,[]
16766,AREA INFANTIL,25,DELICIAS,2.0,ARGANZUELA,OPERATIVO,441968.056,4471986.514,ETRS89,40.39646163,-3.68382033,CALLE,ORIANA,6,28045.0,"CALLE ESTRELLA NAOS 0 CALLE/ ORIANA, ASCENDIENTE 1: 025 · DE",31014547.0,2007-06-15T00:00:00Z,I2073,AE21,6,INFANTIL,3,"[('INFANTIL', '3')]"
16767,AREA INFANTIL,22,ACACIAS,2.0,ARGANZUELA,OPERATIVO,439636.32,4472820.652,ETRS89,40.4038102,-3.7113735,PASEO,OLMOS,22,28005.0,"PASEO LOS OLMOS 22 POST , ASCENDIENTE 1: 02",20180136.0,2008-10-12T00:00:00Z,I2075,AE21,5,INFANTIL,1,"[('INFANTIL', '1')]"
16768,AREA INFANTIL,23,CHOPERA,2.0,ARGANZUELA,OPERATIVO,440813.154,4471782.25,ETRS89,40.39454024,-3.6974092,PLAZA,JOSE DE VILLARREAL,2,28045.0,"PLAZA JOSE DE VILLARREAL , ASCENDIENTE 1: 0",11008982.0,2009-01-19T00:00:00Z,I2076,AE21,10,INFANTIL,6,"[('INFANTIL', '6')]"
16769,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,441387.14,4470866.67,ETRS89,40.38633279,-3.69056203,CALLE,EMBAJADORES,264,28045.0,"CALLE EMBAJADORES , ASCENDIENTE 1: 024 · LEGA",31011603.0,2009-10-15T00:00:00Z,I2077,AE21,6,INFANTIL,3,"[('INFANTIL', '3')]"
16770,AREA INFANTIL,23,CHOPERA,2.0,ARGANZUELA,OPERATIVO,440821.252,4471651.761,ETRS89,40.3933653,-3.69730166,CALLE,ALEJANDRO SAINT AUBIN,6,28045.0,"CALLE ALEJANDRO SAINT ABUIN Nº4-6 POST , ASCENDIENTE 1",11009058.0,2009-10-15T00:00:00Z,I2078,AE21,6,INFANTIL,5,"[('INFANTIL', '5')]"
16771,AREA INFANTIL,36,NINO JESUS,3.0,RETIRO,OPERATIVO,442795.79,4473226.83,ETRS89,40.40769234,-3.67417882,CALLE,CONDE DE CARTAGENA,21,28007.0,"CALLE CONDE CARTAGENA  , ASCENDIENTE 1: 036 ·",11013283.0,2005-07-26T00:00:00Z,I3001,AE21,11,INFANTIL,3,"[('INFANTIL', '3')]"
16772,AREA INFANTIL,36,NINO JESUS,3.0,RETIRO,OPERATIVO,442784.21,4473209.8,ETRS89,40.40753813,-3.67431375,CALLE,CONDE DE CARTAGENA,23,28007.0,"CALLE CONDE CARTAGENA  , ASCENDIENTE 1: 036 ·",11013284.0,2007-04-25T00:00:00Z,I3002,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
16773,AREA INFANTIL,35,LOS JERONIMOS,3.0,RETIRO,OPERATIVO,442084.782,4473271.954,ETRS89,40.40804968,-3.68256193,CALLE,ANDRES TORREJON,19,28014.0,"CALLE ANDRES TORREJON 22 , ASCENDIENTE 1: 035",20008546.0,2004-09-13T00:00:00Z,I3003,AE21,14,INFANTIL,78,"[('INFANTIL', '78')]"
16774,AREA INFANTIL,35,LOS JERONIMOS,3.0,RETIRO,OPERATIVO,442069.094,4473346.473,ETRS89,40.4087199,-3.68275359,CALLE,POETA ESTEBAN DE VILLEGAS,1,28014.0,"CALLE POETA ESTEBAN VILLEGAS , ASCENDIENTE 1:",31014460.0,2020-08-18T00:00:00Z,I3004,AE21,5,INFANTIL,2,"[('DEPORTIVAS', '1'), ('INFANTIL', '1')]"
16776,AREA INFANTIL,31,PACIFICO,3.0,RETIRO,OPERATIVO,442624.139,4472436.332,ETRS89,40.4005593,-3.67613041,CALLE,COCHERAS,1,28007.0,"PARQUE HOYUELO 2 (JUNTO A CANASTAS) CALLE/ COCHERAS, ASCENDIENTE 1: 031 · PACÍFI",20001198.0,2007-02-14T00:00:00Z,I3006,AE21,20,INFANTIL,13,"[('INFANTIL', '13')]"
16777,AREA INFANTIL,33,ESTRELLA,3.0,RETIRO,OPERATIVO,443340.71,4473587.24,ETRS89,40.41097638,-3.66778918,CALLE,ASTROS,14,28007.0,"CALLE ASTROS , ASCENDIENTE 1: 033 · BARRIO DE",11011893.0,2005-07-03T00:00:00Z,I3008,AE21,15,INFANTIL,2,"[('INFANTIL', '2')]"
16778,AREA INFANTIL,32,ADELFAS,3.0,RETIRO,OPERATIVO,443352.34,4472932.288,ETRS89,40.405077,-3.66759382,CALLE,FEDERICO MORENO TORROBA,9,28007.0,"CALLE FEDERICO MORENO TORROBA , ASCENDIENTE 1",31022068.0,2005-03-16T00:00:00Z,I3009,AE21,9,INFANTIL,30,[]
16780,AREA INFANTIL,32,ADELFAS,3.0,RETIRO,OPERATIVO,443417.13,4472897.501,ETRS89,40.40476803,-3.66682722,CALLE,FEDERICO MORENO TORROBA,2,28007.0,"CALLE FEDERICO MORENO TORROBA , ASCENDIENTE 1",11011771.0,2006-07-24T00:00:00Z,I3010,AE21,8,INFANTIL,5,"[('INFANTIL', '5')]"
16781,AREA INFANTIL,32,ADELFAS,3.0,RETIRO,OPERATIVO,443038.458,4472032.091,ETRS89,40.39694611,-3.67121213,CALLE,CERRO NEGRO,5,28007.0,"CALLE CERRO NEGRO 2 CALLE/ JATIVA , ASCENDIENTE 1: 032 · ADEL",31020470.0,2004-01-01T00:00:00Z,I3011,AE21,12,INFANTIL,20,[]
16782,AREA INFANTIL,33,ESTRELLA,3.0,RETIRO,OPERATIVO,443336.68,4473364.92,ETRS89,40.40897333,-3.66781688,PASAJE,CARENA,5,28007.0,"PLAZA VIRGEN DE LA ESTRELLA , ASCENDIENTE 1",11011865.0,2006-03-08T00:00:00Z,I3012,AE21,11,INFANTIL,5,"[('INFANTIL', '5')]"
16783,AREA INFANTIL,36,NINO JESUS,3.0,RETIRO,OPERATIVO,443028.537,4473420.431,ETRS89,40.40945237,-3.67145329,CALLE,JESUS APRENDIZ,19,28007.0,"CALLE JESUS APRENDIZ 19 , ASCENDIENTE 1: 036",11013344.0,2005-12-17T00:00:00Z,I3014,AE21,7,INFANTIL,4,"[('INFANTIL', '4')]"
16784,AREA INFANTIL,32,ADELFAS,3.0,RETIRO,OPERATIVO,443092.232,4472935.598,ETRS89,40.40508908,-3.67065929,CALLE,SANTA SABINA,3,28007.0,"CALLE SANTA SABINA CON DOCTOR ESQUERDO , ASCENDIENTE 1: 032 · ADE",20150592.0,2004-09-13T00:00:00Z,I3015,AE21,15,INFANTIL,6,"[('INFANTIL', '6')]"
16785,AREA INFANTIL,32,ADELFAS,3.0,RETIRO,OPERATIVO,443300.13,4472787.02,ETRS89,40.40376479,-3.66819613,CALLE,LUIS MITJANS,56,28007.0,"PARQUE ADELFAS , ASCENDIENTE 1: 032 · ADELFA",20008476.0,2006-11-17T00:00:00Z,I3016,AE21,8,INFANTIL,5,"[('INFANTIL', '5')]"
16786,AREA INFANTIL,31,PACIFICO,3.0,RETIRO,OPERATIVO,441846.71,4473064.698,ETRS89,40.40616602,-3.68534861,PASEO,REINA CRISTINA,1,28014.0,"AVENIDA CIUDAD DE BARCELONA , ASCENDIENTE 1:",11013032.0,2005-06-10T00:00:00Z,I3017,AE21,10,INFANTIL,7,"[('INFANTIL', '7')]"
16787,AREA INFANTIL,36,NINO JESUS,3.0,RETIRO,OPERATIVO,442995.25,4474087.81,ETRS89,40.4154622,-3.67190538,PLAZA,DOCTOR LAGUNA,6,28009.0,"PLAZA DOCTOR LAGUNA 6 , ASCENDIENTE 1: 036",11013587.0,2006-03-22T00:00:00Z,I3018,AE21,9,INFANTIL,4,"[('INFANTIL', '4')]"
16788,AREA INFANTIL,36,NINO JESUS,3.0,RETIRO,OPERATIVO,442726.94,4474068.56,ETRS89,40.41527036,-3.67506596,CALLE,PIO BAROJA,2,28009.0,"CALLE PIO BAROJA 2 , ASCENDIENTE 1: 036 · BAR",11013569.0,2003-09-01T00:00:00Z,I3019,AE21,14,INFANTIL,3,"[('INFANTIL', '3')]"
16790,AREA INFANTIL,36,NINO JESUS,3.0,RETIRO,OPERATIVO,442640.009,4473698.876,ETRS89,40.41193407,-3.6760572,CALLE,ANUNCIACION,4,28009.0,"CALLE ANUNCIACION 4 , ASCENDIENTE 1: 036 · BA",11013529.0,2006-10-02T00:00:00Z,I3020,AE21,29,INFANTIL,14,"[('INFANTIL', '14')]"
16792,AREA INFANTIL,33,ESTRELLA,3.0,RETIRO,OPERATIVO,443378.82,4474463.31,ETRS89,40.41887109,-3.66741802,CALLE,VAQUERIAS,8,28007.0,"CALLE VAQUERIAS , ASCENDIENTE 1: 033 · BARRIO",20150583.0,2005-07-26T00:00:00Z,I3022,AE21,9,INFANTIL,8,[]
16793,AREA INFANTIL,32,ADELFAS,3.0,RETIRO,OPERATIVO,443388.767,4473037.936,ETRS89,40.40603122,-3.66717395,AVENIDA,MEDITERRANEO,62,28007.0,"AVENIDA MEDITERRANEO 62 , ASCENDIENTE 1: 032",20008484.0,2005-07-26T00:00:00Z,I3023,AE21,12,INFANTIL,3,"[('INFANTIL', '3')]"
16799,AREA DE MAYORES,33,ESTRELLA,3.0,RETIRO,OPERATIVO,443918.12,4474227.36,ETRS89,40.41678204,-3.66104066,CALLE,JUAN ESPLANDIU,8,28007.0,"PARQUE ROMA JUNTO FUENTE , ASCEN",11013637.0,2004-01-01T00:00:00Z,M0303,AE21,2,MAYORES,4,"[('MAYORES', '3'), ('DEPORTIVAS', '1')]"
16805,AREA INFANTIL,33,ESTRELLA,3.0,RETIRO,OPERATIVO,443607.02,4473992.95,ETRS89,40.41464933,-3.6646866,CALLE,PEZ VOLADOR,28,28007.0,"PARQUE PEZ VOLADOR , ASCENDIENTE 1: 033 · BA",11011970.0,2006-12-14T00:00:00Z,I3036,AE21,8,INFANTIL,6,"[('INFANTIL', '6')]"
16811,AREA INFANTIL,33,ESTRELLA,3.0,RETIRO,OPERATIVO,443567.16,4474428.68,ETRS89,40.41857192,-3.66519505,CALLE,JUAN ESPLANDIU,11,28007.0,"PARQUE ROMA , ASCENDIENTE 1: 033 · BARRIO DE",11012085.0,2007-06-06T00:00:00Z,I3041,AE21,13,INFANTIL,6,"[('INFANTIL', '6')]"
16812,AREA INFANTIL,33,ESTRELLA,3.0,RETIRO,OPERATIVO,443873.7,4474309.32,ETRS89,40.41751739,-3.66157144,CALLE,JUAN ESPLANDIU,12,28007.0,"PARQUE ROMA , ASCENDIENTE 1: 033 · BARRIO DE",11013639.0,2006-12-14T00:00:00Z,I3042,AE21,13,INFANTIL,5,"[('INFANTIL', '5')]"
16813,AREA INFANTIL,33,ESTRELLA,3.0,RETIRO,OPERATIVO,443898.06,4474147.49,ETRS89,40.41606118,-3.66127005,CALLE,JUAN ESPLANDIU,4,28007.0,"PARQUE ROMA , ASCENDIENTE 1: 033 · BARRIO DE",31020467.0,2006-03-10T00:00:00Z,I3043,AE21,8,INFANTIL,9,"[('INFANTIL', '5'), ('DEPORTIVAS', '3'), ('MAYORES', '1')]"
16815,AREA INFANTIL,32,ADELFAS,3.0,RETIRO,OPERATIVO,443196.31,4472743.82,ETRS89,40.40336855,-3.6694157,CALLE,LUIS MITJANS,52,28007.0,"CALLE LUIS MITJANS 56 , ASCENDIENTE 1: 032 ·",20182671.0,2007-04-25T00:00:00Z,I3045,AE21,8,INFANTIL,0,[]
16816,AREA INFANTIL,31,PACIFICO,3.0,RETIRO,OPERATIVO,442392.16,4472475.76,ETRS89,40.40089847,-3.67886749,CALLE,TELLEZ,31,28007.0,"CALLE TELLEZ 30 AREA 1, ASCENDIENTE 1: 031 · PACÍFI",20088240.0,2005-03-03T00:00:00Z,I3047,AE21,8,INFANTIL,6,[]
16820,AREA INFANTIL,31,PACIFICO,3.0,RETIRO,OPERATIVO,442445.65,4472446.11,ETRS89,40.40063506,-3.67823451,CALLE,TELLEZ,31,28007.0,"CALLE TELLEZ 30 AREA 2, ASCENDIENTE 1: 031 · PACÍFI",20088240.0,2005-03-03T00:00:00Z,I3050,AE21,4,INFANTIL,6,"[('INFANTIL', '6')]"
16821,AREA INFANTIL,31,PACIFICO,3.0,RETIRO,OPERATIVO,441940.419,4472733.715,ETRS89,40.40319089,-3.68421411,CALLE,ANTONIO NEBRIJA,9,28007.0,"CALLE TELLEZ , ASCENDIENTE 1: 031 · PACÍFIC",31021357.0,2006-09-20T00:00:00Z,I3051,AE21,13,INFANTIL,5,"[('INFANTIL', '5')]"
16822,AREA INFANTIL,36,NINO JESUS,3.0,RETIRO,OPERATIVO,443006.69,4473385.991,ETRS89,40.40914062,-3.67170768,CALLE,TITULCIA,17,28007.0,"CALLE TITULCIA 17 POST , ASCENDIENTE 1: 036",11013412.0,2007-04-25T00:00:00Z,I3052,AE21,9,INFANTIL,3,"[('INFANTIL', '3')]"
16823,AREA INFANTIL,32,ADELFAS,3.0,RETIRO,OPERATIVO,442974.32,4472528.63,ETRS89,40.40141482,-3.67201234,CALLE,CATALINA SUAREZ,20,28007.0,"CALLE CATALINA SUAREZ 16-22 , ASCENDIENTE 1:",11011563.0,2006-12-17T00:00:00Z,I3053,AE21,15,INFANTIL,10,"[('INFANTIL', '10')]"
16825,AREA INFANTIL,32,ADELFAS,3.0,RETIRO,OPERATIVO,443221.08,4472308.56,ETRS89,40.39944917,-3.66908498,CALLE,ARREGUI Y ARUEJ,6,28007.0,"CALLE ARREGUI Y ARRUEJ 5-11 , ASCENDIENTE 1:",20003090.0,2007-10-30T00:00:00Z,I3055,AE21,21,INFANTIL,7,"[('INFANTIL', '7')]"
16827,AREA INFANTIL,32,ADELFAS,3.0,RETIRO,OPERATIVO,442801.54,4472332.47,ETRS89,40.39963585,-3.67403068,CALLE,JATIVA,13,28007.0,"CALLE HERMANOS RUIZ 7-13 CALLE, ASCENDIENTE 1: 031",20152392.0,2010-02-22T00:00:00Z,I3057,AE21,2,INFANTIL,1,"[('INFANTIL', '1')]"
16830,AREA INFANTIL,44,GUINDALERA,4.0,SALAMANCA,OPERATIVO,443975.66,4476424.17,ETRS89,40.43657596,-3.66055606,AVENIDA,BRASILIA,2,28028.0,"PARQUE BREOGAN , ASCENDIENTE 1: 044 · GUINDA",31026005.0,2006-01-26T00:00:00Z,I4001,AE21,8,INFANTIL,13,"[('INFANTIL', '12'), ('DEPORTIVAS', '1')]"
16831,AREA INFANTIL,44,GUINDALERA,4.0,SALAMANCA,OPERATIVO,444005.65,4476679.06,ETRS89,40.43887416,-3.66022495,AVENIDA,BRASILIA,13,28028.0,"PARQUE BREOGAN , ASCENDIENTE 1: 044 · GUINDA",11017861.0,2005-10-18T00:00:00Z,I4002,AE21,7,INFANTIL,8,[]
16832,AREA INFANTIL,44,GUINDALERA,4.0,SALAMANCA,OPERATIVO,443892.9,4477142.91,ETRS89,40.44304516,-3.66159525,AVENIDA,BAVIERA,20,28028.0,"AVENIDA BAVIERA 20 , ASCENDIENTE 1: 044 · GU",11017901.0,2005-05-11T00:00:00Z,I4003,AE21,8,INFANTIL,3,"[('INFANTIL', '3')]"
16833,AREA INFANTIL,45,LISTA,4.0,SALAMANCA,OPERATIVO,442639.57,4476362.831,ETRS89,40.43593231,-3.67630269,CALLE,FRANCISCO SILVELA,73,28028.0,"CALLE FRANCISCO SILVELA , ASCENDIENTE 1: 045",11018901.0,2005-11-17T00:00:00Z,I4004,AE21,6,INFANTIL,4,"[('INFANTIL', '4')]"
16834,AREA INFANTIL,43,FUENTE DEL BERRO,4.0,SALAMANCA,OPERATIVO,443853.81,4475603.09,ETRS89,40.42917102,-3.66192011,PLAZA,AMERICA ESPANOLA,5,28028.0,"PLAZA AMÉRICA ESPAÑOLA , ASCENDIENTE 1: 043",31047835.0,2005-11-17T00:00:00Z,I4005,AE21,17,INFANTIL,14,"[('INFANTIL', '14')]"
16835,AREA INFANTIL,44,GUINDALERA,4.0,SALAMANCA,OPERATIVO,443967.94,4476962.91,ETRS89,40.44142869,-3.66069459,AVENIDA,BRASILIA,33,28028.0,"PARQUE BREOGAN , ASCENDIENTE 1: 044 · GUINDA",31050981.0,2006-03-10T00:00:00Z,I4006,AE21,8,INFANTIL,4,[]
16836,AREA INFANTIL,45,LISTA,4.0,SALAMANCA,OPERATIVO,442418.293,4476084.279,ETRS89,40.43340769,-3.67888622,CALLE,PRINCIPE DE VERGARA,68,28006.0,"CALLE PRINCIPE DE VERGARA 68 , ASCENDIENTE 1:",11019477.0,2006-09-02T00:00:00Z,I4007,AE21,26,INFANTIL,8,"[('INFANTIL', '8')]"
16837,AREA INFANTIL,44,GUINDALERA,4.0,SALAMANCA,OPERATIVO,443289.44,4475651.37,ETRS89,40.42956767,-3.66857748,CALLE,DOCTOR GOMEZ ULLA,3,28028.0,"PARQUE EVA DUARTE DE PERÓN , ASCENDIENTE 1:",20120165.0,2004-09-13T00:00:00Z,I4009,AE21,16,INFANTIL,5,"[('INFANTIL', '5')]"
